-0.6	0.0180432
-0.585	0.0163488
-0.57	0.0168291
-0.555	0.0174796
-0.54	0.0161068
-0.525	0.0146086
-0.51	0.0148089
-0.495	0.0146418
-0.48	0.0162226
-0.465	0.0142322
-0.45	0.0151715
-0.435	0.0149606
-0.42	0.0134828
-0.405	0.0151597
-0.39	0.0156237
-0.375	0.0160855
-0.36	0.0166929
-0.345	0.0194528
-0.33	0.0185637
-0.315	0.0217524
-0.3	0.0200384
-0.285	0.0250296
-0.27	0.0240259
-0.255	0.0276484
-0.24	0.0258686
-0.225	0.0304674
-0.21	0.0306032
