-0.6	0.0183404
-0.585	0.017931
-0.57	0.0160882
-0.555	0.0171254
-0.54	0.0146081
-0.525	0.0140739
-0.51	0.0148808
-0.495	0.0118315
-0.48	0.0133511
-0.465	0.011614
-0.45	0.0112063
-0.435	0.0108955
-0.42	0.0108479
-0.405	0.0102514
-0.39	0.0106319
-0.375	0.00939738
-0.36	0.0117516
-0.345	0.0119552
-0.33	0.0131158
-0.315	0.0124118
-0.3	0.0133795
-0.285	0.0152302
-0.27	0.0160285
-0.255	0.0176263
-0.24	0.0189437
-0.225	0.019848
-0.21	0.0228566
